"End Date","EUR/USD","EUR/JPY","EUR/GBP","",""
"2001-12-18","0.9022","115.09","0.6187",,
"2001-12-17","0.9029","114.98","0.6217",,
"2001-12-16","0.9030","114.98","0.6212",,
"2001-12-15","0.9042","115.22","0.6221",,
"2001-12-14","0.8928","112.51","0.6197",,
"2001-12-13","0.8982","113.05","0.6209",,
"2001-12-12","0.8925","112.59","0.6201",,
"2001-12-11","0.8907","112.29","0.6206",,
"2001-12-10","0.8909","111.86","0.6213",,
"2001-12-09","0.8902","111.78","0.6213",,
"2001-12-08","0.8891","111.63","0.6202",,
"2001-12-07","0.8951","111.67","0.6266",,
"2001-12-06","0.8887","110.35","0.6273",,
"2001-12-05","0.8901","110.54","0.6262",,
"2001-12-04","0.8918","110.66","0.6258",,
"2001-12-03","0.8960","110.68","0.6290",,
"2001-12-02","0.8965","110.68","0.6294",,
"2001-12-01","0.8962","110.61","0.6298",,
"2001-11-30","0.8883","109.97","0.6223",,
"2001-11-29","0.8884","109.36","0.6229",,
"2001-11-28","0.8835","109.48","0.6242",,
"2001-11-27","0.8803","109.21","0.6244",,
"2001-11-26","0.8780","109.16","0.6223",,
"2001-11-25","0.8780","109.16","0.6228",,
"2001-11-24","0.8780","109.11","0.6228",,
"2001-11-23","0.8780","108.82","0.6219",,
"2001-11-22","0.8793","108.21","0.6203",,
"2001-11-21","0.8829","108.19","0.6220",,
"2001-11-20","0.8788","108.18","0.6217",,
"2001-11-19","0.8845","108.65","0.6195",,
"2001-11-18","0.8845","108.71","0.6194",,
"2001-11-17","0.8842","108.65","0.6195",,
"2001-11-16","0.8820","107.94","0.6161",,
"2001-11-15","0.8831","107.35","0.6123",,
"2001-11-14","0.8808","107.17","0.6111",,
"2001-11-13","0.8945","107.67","0.6150",,
"2001-11-12","0.8946","107.68","0.6141",,
"2001-11-11","0.8942","107.64","0.6136",,
"2001-11-10","0.8947","107.65","0.6144",,
"2001-11-09","0.8929","107.29","0.6140",,
"2001-11-08","0.8976","108.54","0.6132",,
"2001-11-07","0.8955","108.52","0.6142",,
"2001-11-06","0.8981","109.35","0.6158",,
"2001-11-05","0.9027","109.99","0.6186",,
"2001-11-04","0.9026","109.99","0.6184",,
"2001-11-03","0.9030","109.88","0.6175",,
"2001-11-02","0.9026","110.09","0.6173",,
"2001-11-01","0.9001","110.21","0.6187",,
"2001-10-31","0.9047","110.35","0.6231",,
"2001-10-30","0.9046","110.37","0.6222",,
"2001-10-29","0.8925","109.60","0.6214",,
"2001-10-28","0.8932","109.65","0.6217",,
"2001-10-27","0.8923","109.55","0.6209",,
"2001-10-26","0.8930","109.76","0.6252",,
"2001-10-25","0.8936","109.82","0.6253",,
"2001-10-24","0.8910","109.26","0.6249",,
"2001-10-23","0.8918","109.27","0.6260",,
"2001-10-22","0.8993","108.90","0.6261",,
"2001-10-21","0.8987","108.90","0.6261",,
"2001-10-20","0.8984","108.87","0.6267",,
"2001-10-19","0.9045","109.56","0.6263",,
"2001-10-18","0.9035","109.54","0.6243",,
"2001-10-17","0.9085","110.14","0.6272",,
"2001-10-16","0.9085","109.86","0.6271",,
"2001-10-15","0.9110","110.24","0.6268",,
"2001-10-14","0.9098","110.18","0.6271",,
"2001-10-13","0.9098","110.18","0.6271",,
"2001-10-12","0.9026","109.67","0.6244",,
"2001-10-11","0.9107","109.62","0.6274",,
"2001-10-10","0.9139","109.90","0.6266",,
"2001-10-09","0.9202","110.30","0.6243",,
"2001-10-08","0.9185","110.58","0.6192",,
"2001-10-07","0.9172","110.35","0.6194",,
"2001-10-06","0.9186","110.66","0.6199",,
"2001-10-05","0.9175","110.58","0.6211",,
"2001-10-04","0.9141","110.30","0.6192",,
"2001-10-03","0.9192","111.02","0.6254",,
"2001-10-02","0.9170","110.24","0.6201",,
"2001-10-01","0.9097","108.41","0.6187",,
"2001-09-30","0.9097","108.83","0.6187",,
"2001-09-29","0.9098","108.76","0.6184",,
"2001-09-28","0.9176","109.71","0.6226",,
"2001-09-27","0.9236","108.76","0.6261",,
"2001-09-26","0.9228","108.55","0.6273",,
"2001-09-25","0.9159","107.68","0.6261",,
"2001-09-24","0.9136","106.73","0.6280",,
"2001-09-23","0.9136","106.73","0.6272",,
"2001-09-22","0.9135","106.59","0.6279",,
"2001-09-21","0.9275","107.81","0.6320",,
"2001-09-20","0.9275","109.06","0.6316",,
"2001-09-19","0.9278","108.87","0.6325",,
"2001-09-18","0.9252","108.95","0.6316",,
"2001-09-17","0.9194","108.11","0.6264",,
"2001-09-16","0.9194","108.11","0.6264",,
"2001-09-15","0.9194","108.11","0.6264",,
"2001-09-14","0.9106","108.36","0.6203",,
"2001-09-13","0.9065","109.05","0.6176",,
"2001-09-12","0.9148","109.05","0.6194",,
"2001-09-11","0.8992","108.72","0.6165",,
"2001-09-10","0.9066","108.75","0.6198",,
"2001-09-09","0.9076","108.75","0.6198",,
"2001-09-08","0.9076","108.88","0.6201",,
"2001-09-07","0.8959","108.38","0.6146",,
"2001-09-06","0.8861","106.97","0.6084",,
"2001-09-05","0.8886","105.88","0.6155",,
"2001-09-04","0.9079","107.52","0.6238",,
"2001-09-03","0.9107","108.48","0.6277",,
"2001-09-02","0.9126","108.48","0.6277",,
"2001-09-01","0.9114","108.48","0.6267",,
"2001-08-31","0.9166","109.46","0.6288",,
"2001-08-30","0.9100","109.36","0.6268",,
"2001-08-29","0.9114","109.51","0.6281",,
"2001-08-28","0.9118","109.38","0.6310",,
"2001-08-27","0.9142","109.67","0.6321",,
"2001-08-26","0.9142","109.69","0.6321",,
"2001-08-25","0.9134","109.64","0.6326",,
"2001-08-24","0.9147","109.66","0.6320",,
"2001-08-23","0.9148","110.19","0.6317",,
"2001-08-22","0.9169","109.61","0.6315",,
"2001-08-21","0.9141","110.33","0.6327",,
"2001-08-20","0.9164","110.16","0.6332",,
"2001-08-19","0.9164","110.36","0.6354",,
"2001-08-18","0.9180","110.34","0.6347",,
"2001-08-17","0.9128","109.47","0.6317",,
"2001-08-16","0.9130","109.04","0.6336",,
"2001-08-15","0.9032","109.98","0.6318",,
"2001-08-14","0.8975","109.92","0.6312",,
"2001-08-13","0.8938","109.03","0.6281",,
"2001-08-12","0.8945","109.03","0.6281",,
"2001-08-11","0.8938","108.93","0.6272",,
"2001-08-10","0.8920","108.71","0.6254",,
"2001-08-09","0.8802","108.82","0.6208",,
"2001-08-08","0.8776","108.43","0.6196",,
"2001-08-07","0.8820","109.25","0.6212",,
"2001-08-06","0.8840","109.53","0.6189",,
"2001-08-05","0.8838","109.53","0.6189",,
"2001-08-04","0.8838","109.33","0.6187",,
"2001-08-03","0.8840","109.32","0.6170",,
"2001-08-02","0.8810","109.67","0.6143",,
"2001-08-01","0.8756","109.50","0.6141",,
"2001-07-31","0.8745","109.39","0.6130",,
"2001-07-30","0.8771","108.38","0.6151",,
"2001-07-29","0.8772","108.46","0.6151",,
"2001-07-28","0.8770","108.28","0.6156",,
"2001-07-27","0.8776","108.51","0.6143",,
"2001-07-26","0.8802","108.89","0.6164",,
"2001-07-25","0.8767","108.61","0.6157",,
"2001-07-24","0.8691","108.12","0.6120",,
"2001-07-23","0.8717","107.25","0.6100",,
"2001-07-22","0.8710","107.15","0.6100",,
"2001-07-21","0.8716","107.20","0.6095",,
"2001-07-20","0.8713","107.53","0.6101",,
"2001-07-19","0.8728","108.13","0.6151",,
"2001-07-18","0.8593","107.46","0.6135",,
"2001-07-17","0.8549","107.27","0.6112",,
"2001-07-16","0.8545","106.85","0.6085",,
"2001-07-15","0.8545","106.85","0.6085",,
"2001-07-14","0.8546","106.75","0.6086",,
"2001-07-13","0.8538","105.80","0.6065",,
"2001-07-12","0.8592","106.86","0.6101",,
"2001-07-11","0.8558","107.27","0.6060",,
"2001-07-10","0.8484","106.39","0.6027",,
"2001-07-09","0.8469","106.49","0.6002",,
"2001-07-08","0.8467","106.49","0.6002",,
"2001-07-07","0.8471","106.72","0.6002",,
"2001-07-06","0.8376","105.24","0.5967",,
"2001-07-05","0.8464","105.36","0.6014",,
"2001-07-04","0.8501","105.46","0.6027",,
"2001-07-03","0.8470","105.32","0.5978",,
"2001-07-02","0.8498","105.86","0.5999",,
"2001-07-01","0.8498","105.86","0.5999",,
"2001-06-30","0.8493","105.98","0.6004",,
"2001-06-29","0.8445","105.28","0.5998",,
"2001-06-28","0.8603","107.14","0.6078",,
"2001-06-27","0.8635","106.94","0.6103",,
"2001-06-26","0.8594","106.36","0.6080",,
"2001-06-25","0.8569","106.55","0.6069",,
"2001-06-24","0.8573","106.72","0.6069",,
"2001-06-23","0.8568","106.62","0.6069",,
"2001-06-22","0.8556","106.58","0.6044",,
"2001-06-21","0.8548","105.79","0.6115",,
"2001-06-20","0.8542","105.06","0.6095",,
"2001-06-19","0.8615","106.25","0.6126",,
"2001-06-18","0.8634","106.01","0.6129",,
"2001-06-17","0.8634","106.01","0.6129",,
"2001-06-16","0.8619","106.09","0.6129",,
"2001-06-15","0.8614","104.54","0.6147",,
"2001-06-14","0.8545","104.25","0.6143",,
"2001-06-13","0.8523","103.72","0.6199",,
"2001-06-12","0.8435","102.91","0.6143",,
"2001-06-11","0.8500","102.87","0.6166",,
"2001-06-10","0.8504","102.87","0.6166",,
"2001-06-09","0.8505","102.88","0.6166",,
"2001-06-08","0.8502","102.16","0.6111",,
"2001-06-07","0.8490","102.16","0.6095",,
"2001-06-06","0.8542","102.71","0.6044",,
"2001-06-05","0.8461","100.91","0.5982",,
"2001-06-04","0.8482","101.29","0.5964",,
"2001-06-03","0.8482","101.29","0.5964",,
"2001-06-02","0.8482","101.29","0.5969",,
"2001-06-01","0.8460","100.79","0.5968",,
"2001-05-31","0.8573","103.19","0.6007",,
"2001-05-30","0.8540","102.58","0.6004",,
"2001-05-29","0.8599","104.16","0.6051",,
"2001-05-28","0.8598","103.91","0.6054",,
"2001-05-27","0.8598","103.91","0.6054",,
"2001-05-26","0.8605","103.83","0.6053",,
"2001-05-25","0.8573","102.77","0.6084",,
"2001-05-24","0.8567","102.63","0.6037",,
"2001-05-23","0.8652","106.17","0.6062",,
"2001-05-22","0.8774","107.68","0.6091",,
"2001-05-21","0.8815","108.47","0.6120",,
"2001-05-20","0.8815","108.20","0.6120",,
"2001-05-19","0.8800","108.20","0.6120",,
"2001-05-18","0.8828","108.20","0.6165",,
"2001-05-17","0.8831","109.15","0.6176",,
"2001-05-16","0.8783","108.41","0.6168",,
"2001-05-15","0.8746","107.79","0.6157",,
"2001-05-14","0.8763","107.35","0.6168",,
"2001-05-13","0.8753","107.28","0.6168",,
"2001-05-12","0.8769","107.28","0.6168",,
"2001-05-11","0.8815","108.19","0.6198",,
"2001-05-10","0.8850","108.09","0.6224",,
"2001-05-09","0.8838","107.20","0.6203",,
"2001-05-08","0.8900","107.79","0.6190",,
"2001-05-07","0.8938","108.33","0.6212",,
"2001-05-06","0.8928","108.30","0.6208",,
"2001-05-05","0.8939","108.38","0.6208",,
"2001-05-04","0.8902","108.03","0.6199",,
"2001-05-03","0.8933","108.83","0.6237",,
"2001-05-02","0.8925","108.88","0.6220",,
"2001-05-01","0.8873","109.58","0.6198",,
"2001-04-30","0.8898","110.39","0.6207",,
"2001-04-29","0.8898","110.39","0.6207",,
"2001-04-28","0.8908","110.45","0.6207",,
"2001-04-27","0.9038","111.16","0.6273",,
"2001-04-26","0.8962","109.61","0.6223",,
"2001-04-25","0.8940","109.18","0.6228",,
"2001-04-24","0.8982","108.85","0.6235",,
"2001-04-23","0.9016","110.03","0.6247",,
"2001-04-22","0.9016","110.40","0.6247",,
"2001-04-21","0.9031","110.57","0.6260",,
"2001-04-20","0.8966","108.85","0.6204",,
"2001-04-19","0.8854","108.30","0.6201",,
"2001-04-18","0.8822","108.83","0.6168",,
"2001-04-17","0.8870","110.47","0.6179",,
"2001-04-16","0.8884","110.54","0.6192",,
"2001-04-15","0.8884","110.35","0.6172",,
"2001-04-14","0.8884","110.16","0.6183",,
"2001-04-13","0.8920","110.19","0.6198",,
"2001-04-12","0.8873","110.74","0.6176",,
"2001-04-11","0.8879","110.38","0.6202",,
"2001-04-10","0.8968","112.12","0.6209",,
"2001-04-09","0.9030","111.91","0.6280",,
"2001-04-08","0.9030","111.60","0.6264",,
"2001-04-07","0.9035","111.90","0.6280",,
"2001-04-06","0.8942","111.13","0.6266",,
"2001-04-05","0.9015","113.11","0.6287",,
"2001-04-04","0.8964","112.54","0.6255",,
"2001-04-03","0.8797","111.47","0.6206",,
"2001-04-02","0.8745","110.83","0.6174",,
"2001-04-01","0.8745","110.48","0.6174",,
"2001-03-31","0.8790","110.83","0.6196",,
"2001-03-30","0.8828","109.09","0.6185",,
"2001-03-29","0.8864","108.51","0.6170",,
"2001-03-28","0.8934","109.13","0.6237",,
"2001-03-27","0.8960","110.01","0.6246",,
"2001-03-26","0.8921","109.59","0.6237",,
"2001-03-25","0.8901","109.38","0.6237",,
"2001-03-24","0.8900","109.56","0.6238",,
"2001-03-23","0.8875","109.67","0.6246",,
"2001-03-22","0.8961","110.58","0.6263",,
"2001-03-21","0.9085","111.06","0.6323",,
"2001-03-20","0.8986","110.57","0.6301",,
"2001-03-19","0.8972","110.20","0.6272",,
"2001-03-18","0.8972","110.49","0.6272",,
"2001-03-17","0.8962","110.17","0.6272",,
"2001-03-16","0.8996","110.10","0.6257",,
"2001-03-15","0.9112","110.34","0.6305",,
"2001-03-14","0.9148","109.53","0.6312",,
"2001-03-13","0.9298","111.95","0.6349",,
"2001-03-12","0.9320","111.60","0.6354",,
"2001-03-11","0.9343","111.52","0.6348",,
"2001-03-10","0.9326","111.52","0.6348",,
"2001-03-09","0.9319","111.54","0.6345",,
"2001-03-08","0.9298","111.58","0.6366",,
"2001-03-07","0.9346","111.12","0.6366",,
"2001-03-06","0.9295","110.69","0.6334",,
"2001-03-05","0.9356","111.49","0.6372",,
"2001-03-04","0.9356","111.49","0.6369",,
"2001-03-03","0.9353","111.33","0.6369",,
"2001-03-02","0.9294","109.15","0.6387",,
"2001-03-01","0.9236","108.37","0.6386",,
"2001-02-28","0.9178","106.58","0.6359",,
"2001-02-27","0.9117","106.19","0.6310",,
"2001-02-26","0.9194","106.54","0.6331",,
"2001-02-25","0.9194","106.63","0.6331",,
"2001-02-24","0.9194","106.28","0.6307",,
"2001-02-23","0.9058","105.92","0.6265",,
"2001-02-22","0.9092","106.01","0.6302",,
"2001-02-21","0.9119","105.55","0.6301",,
"2001-02-20","0.9218","106.93","0.6368",,
"2001-02-19","0.9145","105.87","0.6324",,
"2001-02-18","0.9145","105.87","0.6324",,
"2001-02-17","0.9150","104.42","0.6324",,
"2001-02-16","0.9047","104.42","0.6240",,
"2001-02-15","0.9177","106.89","0.6305",,
"2001-02-14","0.9212","107.43","0.6338",,
"2001-02-13","0.9318","109.43","0.6413",,
"2001-02-12","0.9252","109.96","0.6392",,
"2001-02-11","0.9257","108.97","0.6377",,
"2001-02-10","0.9257","108.79","0.6407",,
"2001-02-09","0.9188","107.18","0.6356",,
"2001-02-08","0.9293","108.11","0.6387",,
"2001-02-07","0.9295","106.72","0.6373",,
"2001-02-06","0.9387","107.70","0.6361",,
"2001-02-05","0.9362","108.08","0.6361",,
"2001-02-04","0.9362","108.31","0.6372",,
"2001-02-03","0.9358","108.26","0.6369",,
"2001-02-02","0.9406","108.73","0.6362",,
"2001-02-01","0.9366","108.95","0.6396",,
"2001-01-31","0.9266","107.36","0.6333",,
"2001-01-30","0.9172","107.16","0.6289",,
"2001-01-29","0.9237","108.30","0.6327",,
"2001-01-28","0.9237","108.24","0.6327",,
"2001-01-27","0.9245","108.48","0.6325",,
"2001-01-26","0.9245","107.96","0.6320",,
"2001-01-25","0.9219","108.63","0.6331",,
"2001-01-24","0.9374","109.73","0.6378",,
"2001-01-23","0.9394","109.27","0.6413",,
"2001-01-22","0.9348","109.53","0.6385",,
"2001-01-21","0.9348","109.53","0.6389",,
"2001-01-20","0.9347","109.56","0.6386",,
"2001-01-19","0.9454","111.58","0.6408",,
"2001-01-18","0.9346","111.09","0.6344",,
"2001-01-17","0.9413","110.74","0.6395",,
"2001-01-16","0.9426","112.03","0.6380",,
"2001-01-15","0.9519","113.16","0.6460",,
"2001-01-14","0.9519","113.16","0.6460",,
"2001-01-13","0.9519","112.71","0.6439",,
"2001-01-12","0.9523","112.01","0.6356",,
"2001-01-11","0.9373","109.19","0.6302",,
"2001-01-10","0.9450","110.35","0.6343",,
"2001-01-09","0.9487","110.12","0.6337",,
"2001-01-08","0.9572","111.62","0.6365",,
"2001-01-07","0.9560","111.48","0.6353",,
"2001-01-06","0.9580","111.62","0.6377",,
"2001-01-05","0.9502","109.79","0.6327",,
"2001-01-04","0.9289","105.58","0.6234",,
"2001-01-03","0.9505","108.76","0.6337",,
"2001-01-02","0.9420","107.67","0.6299",,
"2001-01-01","0.9419","107.80","0.6308",,
"2000-12-31","0.9419","107.80","0.6308",,
"2000-12-30","0.9419","107.73","0.6310",,
"2000-12-29","0.9297","106.51","0.6225",,
"2000-12-28","0.9305","106.38","0.6214",,
"2000-12-27","0.9322","105.89","0.6281",,
"2000-12-26","0.9253","104.53","0.6249",,
"2000-12-25","0.9236","104.25","0.6251",,
"2000-12-24","0.9236","104.25","0.6251",,
"2000-12-23","0.9243","104.36","0.6251",,
"2000-12-22","0.9157","102.85","0.6217",,
"2000-12-21","0.9097","102.51","0.6152",,
"2000-12-20","0.8952","100.52","0.6094",,
"2000-12-19","0.8937","100.21","0.6063",,
"2000-12-18","0.8968","100.92","0.6075",,
"2000-12-17","0.8968","100.92","0.6068",,
"2000-12-16","0.8954","100.81","0.6071",,
"2000-12-15","0.8908","99.93","0.6047",,
"2000-12-14","0.8767","98.51","0.6027",,
"2000-12-13","0.8790","97.95","0.6067",,
"2000-12-12","0.8766","97.10","0.6019",,
"2000-12-11","0.8870","98.31","0.6099",,
"2000-12-10","0.8870","98.40","0.6111",,
"2000-12-09","0.8810","98.08","0.6095",,
"2000-12-08","0.8900","98.39","0.6156",,
"2000-12-07","0.8916","98.37","0.6180",,
"2000-12-06","0.8802","97.84","0.6141",,
"2000-12-05","0.8898","98.72","0.6123",,
"2000-12-04","0.8791","97.85","0.6104",,
"2000-12-03","0.8791","97.85","0.6104",,
"2000-12-02","0.8788","97.85","0.6095",,
"2000-12-01","0.8723","96.28","0.6115",,
"2000-11-30","0.8578","95.34","0.6028",,
"2000-11-29","0.8563","94.33","0.6048",,
"2000-11-28","0.8519","94.28","0.6011",,
"2000-11-27","0.8392","93.29","0.5991",,
"2000-11-26","0.8381","93.31","0.6002",,
"2000-11-25","0.8381","93.36","0.5992",,
"2000-11-24","0.8389","92.64","0.5995",,
"2000-11-23","0.8435","93.09","0.5999",,
"2000-11-22","0.8435","92.99","0.5951",,
"2000-11-21","0.8519","93.57","0.5985",,
"2000-11-20","0.8476","92.45","0.5968",,
"2000-11-19","0.8476","92.35","0.5962",,
"2000-11-18","0.8476","92.55","0.5962",,
"2000-11-17","0.8524","92.94","0.5989",,
"2000-11-16","0.8575","93.39","0.6008",,
"2000-11-15","0.8580","92.81","0.5996",,
"2000-11-14","0.8598","92.56","0.5978",,
"2000-11-13","0.8609","93.01","0.6033",,
"2000-11-12","0.8609","93.01","0.6033",,
"2000-11-11","0.8602","93.03","0.6029",,
"2000-11-10","0.8664","92.98","0.6053",,
"2000-11-09","0.8558","91.79","0.6006",,
"2000-11-08","0.8605","92.02","0.6001",,
"2000-11-07","0.8615","92.56","0.6033",,
"2000-11-06","0.8684","92.79","0.5996",,
"2000-11-05","0.8684","93.05","0.5996",,
"2000-11-04","0.8668","92.70","0.5983",,
"2000-11-03","0.8590","92.88","0.5939",,
"2000-11-02","0.8613","93.19","0.5932",,
"2000-11-01","0.8488","92.64","0.5860",,
"2000-10-31","0.8412","91.64","0.5797",,
"2000-10-30","0.8398","91.28","0.5777",,
"2000-10-29","0.8395","91.27","0.5767",,
"2000-10-28","0.8403","91.27","0.5778",,
"2000-10-27","0.8294","89.90","0.5778",,
"2000-10-26","0.8282","89.60","0.5778",,
"2000-10-25","0.8371","90.28","0.5771",,
"2000-10-24","0.8357","90.49","0.5756",,
"2000-10-23","0.8425","91.74","0.5803",,
"2000-10-22","0.8425","91.74","0.5803",,
"2000-10-21","0.8413","91.54","0.5800",,
"2000-10-20","0.8432","91.32","0.5833",,
"2000-10-19","0.8397","90.55","0.5814",,
"2000-10-18","0.8548","92.34","0.5893",,
"2000-10-17","0.8508","91.93","0.5875",,
"2000-10-16","0.8566","91.90","0.5900",,
"2000-10-15","0.8566","91.90","0.5900",,
"2000-10-14","0.8539","91.90","0.5883",,
"2000-10-13","0.8623","93.13","0.5866",,
"2000-10-12","0.8696","93.58","0.5942",,
"2000-10-11","0.8716","93.94","0.5987",,
"2000-10-10","0.8684","94.52","0.5994",,
"2000-10-09","0.8693","94.55","0.6017",,
"2000-10-08","0.8693","94.54","0.6009",,
"2000-10-07","0.8687","94.54","0.6009",,
"2000-10-06","0.8777","95.20","0.6034",,
"2000-10-05","0.8746","95.60","0.5994",,
"2000-10-04","0.8788","95.29","0.5982",,
"2000-10-03","0.8790","95.44","0.5986",,
"2000-10-02","0.8830","95.90","0.5994",,
"2000-10-01","0.8794","94.97","0.6010",,
"2000-09-30","0.8794","94.97","0.6010",,
"2000-09-29","0.8794","94.97","0.6010",,
"2000-09-28","0.8834","94.87","0.6032",,
"2000-09-27","0.8828","94.99","0.6030",,
"2000-09-26","0.8742","94.14","0.6019",,
"2000-09-25","0.8763","94.95","0.6029",,
"2000-09-24","0.8763","95.16","0.6029",,
"2000-09-23","0.8786","95.03","0.6026",,
"2000-09-22","0.8583","91.45","0.5972",,
"2000-09-21","0.8486","90.26","0.6009",,
"2000-09-20","0.8513","91.13","0.6035",,
"2000-09-19","0.8539","91.35","0.6077",,
"2000-09-18","0.8527","91.85","0.6108",,
"2000-09-17","0.8527","91.85","0.6106",,
"2000-09-16","0.8541","91.85","0.6106",,
"2000-09-15","0.8657","93.10","0.6151",,
"2000-09-14","0.8589","92.03","0.6095",,
"2000-09-13","0.8624","92.15","0.6132",,
"2000-09-12","0.8595","91.01","0.6112",,
"2000-09-11","0.8669","91.68","0.6121",,
"2000-09-10","0.8669","91.91","0.6121",,
"2000-09-09","0.8694","92.27","0.6126",,
"2000-09-08","0.8725","91.64","0.6067",,
"2000-09-07","0.8708","92.12","0.6051",,
"2000-09-06","0.8906","94.29","0.6122",,
"2000-09-05","0.8984","95.08","0.6162",,
"2000-09-04","0.8998","95.26","0.6170",,
"2000-09-03","0.9027","95.59","0.6161",,
"2000-09-02","0.9002","95.32","0.6147",,
"2000-09-01","0.8881","94.68","0.6124",,
"2000-08-31","0.8934","95.12","0.6121",,
"2000-08-30","0.8925","94.72","0.6127",,
"2000-08-29","0.9008","95.91","0.6126",,
"2000-08-28","0.9024","96.68","0.6146",,
"2000-08-27","0.9033","96.68","0.6146",,
"2000-08-26","0.9018","96.47","0.6137",,
"2000-08-25","0.9030","96.45","0.6088",,
"2000-08-24","0.8997","96.38","0.6054",,
"2000-08-23","0.8971","97.13","0.6049",,
"2000-08-22","0.9016","97.97","0.6059",,
"2000-08-21","0.9071","98.31","0.6091",,
"2000-08-20","0.9071","98.31","0.6087",,
"2000-08-19","0.9064","98.30","0.6086",,
"2000-08-18","0.9172","99.54","0.6118",,
"2000-08-17","0.9151","99.48","0.6102",,
"2000-08-16","0.9132","99.65","0.6070",,
"2000-08-15","0.9056","99.13","0.6018",,
"2000-08-14","0.9037","98.20","0.6014",,
"2000-08-13","0.9028","97.98","0.6021",,
"2000-08-12","0.9028","98.29","0.6007",,
"2000-08-11","0.9082","98.82","0.6068",,
"2000-08-10","0.8996","97.01","0.5987",,
"2000-08-09","0.9019","97.97","0.5997",,
"2000-08-08","0.9086","99.03","0.6012",,
"2000-08-07","0.9075","98.57","0.6030",,
"2000-08-06","0.9073","98.60","0.6027",,
"2000-08-05","0.9074","98.57","0.6032",,
"2000-08-04","0.9065","98.23","0.6063",,
"2000-08-03","0.9136","99.58","0.6118",,
"2000-08-02","0.9141","100.38","0.6136",,
"2000-08-01","0.9273","101.37","0.6183",,
"2000-07-31","0.9240","101.21","0.6145",,
"2000-07-30","0.9234","101.22","0.6144",,
"2000-07-29","0.9237","101.23","0.6143",,
"2000-07-28","0.9328","101.96","0.6161",,
"2000-07-27","0.9421","102.90","0.6215",,
"2000-07-26","0.9382","102.43","0.6189",,
"2000-07-25","0.9329","101.68","0.6156",,
"2000-07-24","0.9369","101.98","0.6166",,
"2000-07-23","0.9361","102.07","0.6171",,
"2000-07-22","0.9372","102.01","0.6163",,
"2000-07-21","0.9332","100.42","0.6170",,
"2000-07-20","0.9245","100.08","0.6171",,
"2000-07-19","0.9261","100.46","0.6185",,
"2000-07-18","0.9363","101.51","0.6263",,
"2000-07-17","0.9382","101.20","0.6255",,
"2000-07-16","0.9376","101.16","0.6249",,
"2000-07-15","0.9377","101.23","0.6256",,
"2000-07-14","0.9373","101.45","0.6235",,
"2000-07-13","0.9423","102.04","0.6251",,
"2000-07-12","0.9528","102.04","0.6281",,
"2000-07-11","0.9555","102.28","0.6311",,
"2000-07-10","0.9476","102.24","0.6260",,
"2000-07-09","0.9490","102.46","0.6280",,
"2000-07-08","0.9473","102.24","0.6259",,
"2000-07-07","0.9509","102.18","0.6302",,
"2000-07-06","0.9527","102.01","0.6313",,
"2000-07-05","0.9517","101.14","0.6280",,
"2000-07-04","0.9509","100.53","0.6282",,
"2000-07-03","0.9521","100.97","0.6275",,
"2000-07-02","0.9534","101.01","0.6284",,
"2000-07-01","0.9534","101.01","0.6284",,
"2000-06-30","0.9517","100.15","0.6266",,
"2000-06-29","0.9428","99.46","0.6234",,
"2000-06-28","0.9461","99.68","0.6284",,
"2000-06-27","0.9370","98.95","0.6255",,
"2000-06-26","0.9363","98.40","0.6239",,
"2000-06-25","0.9362","98.35","0.6225",,
"2000-06-24","0.9362","98.08","0.6226",,
"2000-06-23","0.9372","97.91","0.6192",,
"2000-06-22","0.9458","99.84","0.6306",,
"2000-06-21","0.9566","100.72","0.6302",,
"2000-06-20","0.9577","101.28","0.6332",,
"2000-06-19","0.9637","103.00","0.6366",,
"2000-06-18","0.9652","103.00","0.6358",,
"2000-06-17","0.9659","102.54","0.6375",,
"2000-06-16","0.9539","101.58","0.6302",,
"2000-06-15","0.9580","102.34","0.6394",,
"2000-06-14","0.9607","102.77","0.6370",,
"2000-06-13","0.9530","101.82","0.6305",,
"2000-06-12","0.9535","101.94","0.6318",,
"2000-06-11","0.9535","102.03","0.6322",,
"2000-06-10","0.9531","101.88","0.6317",,
"2000-06-09","0.9567","101.41","0.6338",,
"2000-06-08","0.9618","101.55","0.6318",,
"2000-06-07","0.9541","100.94","0.6245",,
"2000-06-06","0.9482","102.12","0.6243",,
"2000-06-05","0.9460","102.08","0.6265",,
"2000-06-04","0.9470","102.34","0.6263",,
"2000-06-03","0.9439","102.00","0.6261",,
"2000-06-02","0.9317","101.15","0.6235",,
"2000-06-01","0.9375","101.00","0.6246",,
"2000-05-31","0.9298","99.54","0.6222",,
"2000-05-30","0.9268","99.39","0.6210",,
"2000-05-29","0.9377","99.76","0.6253",,
"2000-05-28","0.9352","100.33","0.6249",,
"2000-05-27","0.9311","99.77","0.6243",,
"2000-05-26","0.9121","97.92","0.6200",,
"2000-05-25","0.9057","97.80","0.6137",,
"2000-05-24","0.9067","96.57","0.6136",,
"2000-05-23","0.9028","96.63","0.6045",,
"2000-05-22","0.8963","95.74","0.6015",,
"2000-05-21","0.8971","95.64","0.6015",,
"2000-05-20","0.8992","96.15","0.6042",,
"2000-05-19","0.8938","97.38","0.6035",,
"2000-05-18","0.8945","97.75","0.5991",,
"2000-05-17","0.9021","99.06","0.6041",,
"2000-05-16","0.9114","99.77","0.6052",,
